stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,stop_timezone,wheelchair_boarding
1AARD,5009,Avrillé - Ardenne,47.511525,-0.596008,0,Europe/Paris,1
1ACAS,16233,Acacias,47.503646,-0.586375,0,Europe/Paris,1
1BAMA,24604,Bamako,47.452165,-0.556459,0,Europe/Paris,1
1BASC,4827,Bascule,47.508686,-0.591659,0,Europe/Paris,1
1BMAI,16196,Berges de Maine,47.479341,-0.549382,0,Europe/Paris,1
1BOTA,24128,Terra Botanica,47.49422,-0.57469,0,Europe/Paris,1
1BROY,32629,Bois du Roy,47.499605,-0.583159,0,Europe/Paris,1
1CAPU,29904,Capucins,47.486888,-0.555233,0,Europe/Paris,1
1CECO,519627,Centre de Congrès,47.474189,-0.546046,0,Europe/Paris,1
1FMBL,11327,Foch-Maison Bleue,47.468992,-0.549756,0,Europe/Paris,1
1HARA,24652,Foch-Haras,47.466815,-0.552657,0,Europe/Paris,1
1HDVA,194430,Hôtel de Ville,47.471695,-0.546791,0,Europe/Paris,1
1HOPA,24731,CHU-Hôpital,47.481385,-0.554158,0,Europe/Paris,1
1HSAU,3016,Hauts de St-Aubin,47.492152,-0.560422,0,Europe/Paris,1
1JE23,24624,Jean XXIII,47.448607,-0.562932,0,Europe/Paris,1
1JMOU,4159,Jean Moulin,47.490467,-0.552195,0,Europe/Paris,1
1JVIL,20509,Jean Vilar,47.445072,-0.562326,0,Europe/Paris,1
1LAFA,31950,La Fayette,47.460812,-0.554723,0,Europe/Paris,1
1LGAR,20910,Les Gares,47.464465,-0.555465,0,Europe/Paris,1
1PMAY,17915,Plateau Mayenne,47.49571,-0.580051,0,Europe/Paris,1
1STGI,23494,St-Gilles,47.506512,-0.589539,0,Europe/Paris,1
1STRA,7319,Strasbourg,47.456676,-0.5540389999999999,0,Europe/Paris,1
1STSE,901361,St-Serge Université,47.476135,-0.55067,0,Europe/Paris,1
1VERN,25220,Verneau,47.492457,-0.567175,0,Europe/Paris,1
2ACAS,12080,Acacias,47.503682,-0.586328,0,Europe/Paris,1
2ANRO,32091,Roseraie,47.443902,-0.554032,0,Europe/Paris,1
2BAMA,30251,Bamako,47.45211,-0.55637,0,Europe/Paris,1
2BASC,3822,Bascule,47.508781,-0.591492,0,Europe/Paris,1
2BMAI,28864,Berges de Maine,47.479441,-0.54937,0,Europe/Paris,1
2BOTA,22213,Terra Botanica,47.494189,-0.574854,0,Europe/Paris,1
2BROY,31784,Bois du Roy,47.499664,-0.583055,0,Europe/Paris,1
2CAPU,3726,Capucins,47.486819,-0.555139,0,Europe/Paris,1
2CECO,363258,Centre de Congrès,47.474266,-0.5461,0,Europe/Paris,1
2FMBL,3788,Foch-Maison Bleue,47.468932,-0.549656,0,Europe/Paris,1
2HARA,14426,Foch-Haras,47.466749,-0.552567,0,Europe/Paris,1
2HDVA,184082,Hôtel de Ville,47.47166,-0.546669,0,Europe/Paris,1
2HOPA,13445,CHU-Hôpital,47.481321,-0.554055,0,Europe/Paris,1
2HSAU,29280,Hauts de St-Aubin,47.492242,-0.56046,0,Europe/Paris,1
2JE23,30963,Jean XXIII,47.448552,-0.562844,0,Europe/Paris,1
2JMOU,14673,Jean Moulin,47.490425,-0.552075,0,Europe/Paris,1
2JVIL,4486,Jean Vilar,47.44488,-0.5622549999999999,0,Europe/Paris,1
2LAFA,15573,La Fayette,47.46083,-0.554606,0,Europe/Paris,1
2LGAR,11515,Les Gares,47.464488,-0.55541,0,Europe/Paris,1
2PMAY,4961,Plateau Mayenne,47.49576,-0.57994,0,Europe/Paris,1
2STGI,31945,St-Gilles,47.506242,-0.588975,0,Europe/Paris,1
2STRA,16728,Strasbourg,47.457518,-0.554059,0,Europe/Paris,1
2STSE,175339,St-Serge Université,47.47625,-0.550688,0,Europe/Paris,1
2VERN,13983,Verneau,47.492506,-0.567321,0,Europe/Paris,1
AAMIPI,32237,AMIPI,47.463699,-0.626626,0,Europe/Paris,0
AAMIPI-E,28632,AMIPI,47.463783,-0.626675,0,Europe/Paris,0
ABI,180,Avicenne,47.481296,-0.68841,0,Europe/Paris,0
ABI-E,931,Avicenne,47.481266,-0.688869,0,Europe/Paris,0
ACADEMIE,913399,Académie,47.467432,-0.559145,0,Europe/Paris,0
ACAD-PLA,33737,Académie,47.46843,-0.558686,0,Europe/Paris,0
ADEZIERE,1649,Adézière,47.50495,-0.605053,0,Europe/Paris,1
AIGREFOI,805210,Aigrefoin,47.473258,-0.439654,0,Europe/Paris,0
ALEROY,16814,André Leroy,47.464497,-0.548498,0,Europe/Paris,1
ALLARD,27879,Allard,47.449534,-0.538747,0,Europe/Paris,1
ALLARD-E,5528,Allard,47.448897,-0.538698,0,Europe/Paris,1
ALLEMA-E,9078,Allemagne,47.527919,-0.599953,0,Europe/Paris,1
ALLEMAGN,7193,Allemagne,47.526667,-0.601923,0,Europe/Paris,1
ALLUME-E,6636,Allumettes,47.445116,-0.502637,0,Europe/Paris,1
ALLUMETT,15447,Allumettes,47.44527,-0.50232,0,Europe/Paris,0
ANAFRA-E,882585,Anatole France,47.531319,-0.613741,0,Europe/Paris,1
ANAFRAN,345518,Anatole France,47.531085,-0.613723,0,Europe/Paris,1
ANBRUE-E,648185,André Bruel,47.526672,-0.468006,0,Europe/Paris,1
ANBRUEL,491458,André Bruel,47.526587,-0.468124,0,Europe/Paris,1
ANDALA-E,587106,Grand Launay,47.461574,-0.38755,0,Europe/Paris,0
ANDALAUN,544772,Grand Launay,47.461286,-0.388107,0,Europe/Paris,0
ANDAMA-E,319038,Andard Mairie,47.456503,-0.397701,0,Europe/Paris,0
ANDAMAIR,383609,Andard Mairie,47.456535,-0.39818,0,Europe/Paris,0
ANDARESA,293715,Rezeau,47.46794,-0.378963,0,Europe/Paris,0
ANFRANCK,6103,Anne Frank,47.463559,-0.5377729999999999,0,Europe/Paris,0
ANFRAN-E,7909,Anne Frank,47.463465,-0.537766,0,Europe/Paris,0
ANLERO-E,14800,André Leroy,47.464626,-0.549028,0,Europe/Paris,1
ANLEROY,29097,André Leroy,47.464661,-0.548248,0,Europe/Paris,1
ANRO-5A,17458,Roseraie,47.444012,-0.553918,0,Europe/Paris,1
ANRO-5B,12151,Roseraie,47.443776,-0.5536720000000001,0,Europe/Paris,1
APPENT-E,20678,Appentis,47.445199,-0.546563,0,Europe/Paris,1
APPENTIS,30879,Appentis,47.445485,-0.546275,0,Europe/Paris,1
AQUA-D5A,55947,AquaVita,47.493407,-0.565537,0,Europe/Paris,1
AQUAVITA,52941,AquaVita,47.493401,-0.565285,0,Europe/Paris,0
AQUITA-E,14482,Aliénor d'Aquitaine,47.463023,-0.615073,0,Europe/Paris,1
ARBORE-E,21951,Arboretum,47.449385,-0.54443,0,Europe/Paris,1
ARBORETU,32544,Arboretum,47.449317,-0.544143,0,Europe/Paris,1
ARCAD-E,17259,Arcades,47.507205,-0.516591,0,Europe/Paris,0
ARCADES,24569,Arcades,47.506927,-0.516858,0,Europe/Paris,0
ARCEAU,15889,Arceau,47.471079,-0.519783,0,Europe/Paris,1
ARCEAU-E,16444,Arceau,47.470973,-0.519837,0,Europe/Paris,1
AROBA-E,31354,Arobase,47.463994,-0.531698,0,Europe/Paris,1
AROBASE,21097,Arobase,47.464591,-0.531546,0,Europe/Paris,1
ARTAUD,22172,Artaud,47.434046,-0.610954,0,Europe/Paris,1
ARTAUD-E,14855,Artaud,47.433341,-0.610894,0,Europe/Paris,1
ATHLET-E,12108,Athlétis,47.441477,-0.528376,0,Europe/Paris,1
ATHLETIS,30156,Athlétis,47.441652,-0.528129,0,Europe/Paris,1
ATOLL,21638,L'Atoll,47.483026,-0.632254,0,Europe/Paris,0
AUBEPI-E,9385,Aubépine,47.461562,-0.495899,0,Europe/Paris,1
AUBEPINE,8536,Aubépine,47.461705,-0.495984,0,Europe/Paris,1
AUBERD-E,830731,Auberderie,47.537906,-0.478534,0,Europe/Paris,0
AUBERDER,747618,Auberderie,47.537885,-0.478691,0,Europe/Paris,0
AUBRIA-E,16914,Aubriais,47.51575,-0.667693,0,Europe/Paris,0
AUBRIAIS,18000,Aubriais,47.515797,-0.6679349999999999,0,Europe/Paris,0
AUBRY,7225,Aubry,47.440983,-0.552069,0,Europe/Paris,1
AUBRY-E,48579,Aubry,47.441794,-0.552165,0,Europe/Paris,1
AULNAI-E,172702,Aulnaies,47.586835,-0.439987,0,Europe/Paris,0
AULNAIES,193602,Aulnaies,47.586747,-0.439937,0,Europe/Paris,0
AULNERIE,937759,Aulnerie,47.587453,-0.492889,0,Europe/Paris,0
AUTHIO-E,24408,Authion,47.431508,-0.528662,0,Europe/Paris,1
AUTHION,22482,Authion,47.431458,-0.528475,0,Europe/Paris,1
AUTRIC-E,30185,Autriche,47.522911,-0.609403,0,Europe/Paris,1
AUTRICH,18326,Autriche,47.522984,-0.609961,0,Europe/Paris,1
AUVERG-E,3123,Auvergne,47.490197,-0.5300550000000001,0,Europe/Paris,1
AUVERGNE,2306,Auvergne,47.489505,-0.530824,0,Europe/Paris,1
AVALOUP,351192,Avaloup,47.45689,-0.437023,0,Europe/Paris,0
AVENEU-E,3623,Avenue de l'Europe,47.528212,-0.594799,0,Europe/Paris,1
AVENEURO,31525,Avenue de l'Europe,47.527947,-0.59578,0,Europe/Paris,1
BACHEM-E,157642,Bas Chemin,47.424905,-0.384269,0,Europe/Paris,0
BACHOUAS,294727,Bachouasne,47.467853,-0.433422,0,Europe/Paris,0
BACHOU-E,602037,Bachouasne,47.467774,-0.433359,0,Europe/Paris,0
BAHONN-E,1159,Bahonneau,47.453429,-0.48295,0,Europe/Paris,1
BAHONNEA,26142,Bahonneau,47.453189,-0.483239,0,Europe/Paris,1
BALANDE,29121,Basse Lande,47.505124,-0.59482,0,Europe/Paris,1
BALAND-E,30198,Basse Lande,47.50546,-0.595349,0,Europe/Paris,1
BANCHA-E,25865,Banchais,47.485523,-0.511796,0,Europe/Paris,1
BANCHAIS,25147,Banchais,47.485298,-0.5121599999999999,0,Europe/Paris,1
BANCST-E,2573,Banchais,47.485819,-0.512468,0,Europe/Paris,1
BANCSTMA,20610,Banchais,47.486004,-0.512375,0,Europe/Paris,0
BARBOT-E,1092,Barboterie,47.400873,-0.5251670000000001,0,Europe/Paris,1
BARBOTER,24521,Barboterie,47.400469,-0.524769,0,Europe/Paris,0
BARRA,21480,Barra,47.483717,-0.56393,0,Europe/Paris,0
BARRA-E,690505,Barra,47.483822,-0.563733,0,Europe/Paris,0
BASCHE-E,884139,Basse Chesnaie,47.573791,-0.677447,0,Europe/Paris,0
BASCHEM,948490,Bas Chemin,47.425014,-0.384247,0,Europe/Paris,0
BASCHESN,652997,Basse Chesnaie,47.573899,-0.677436,0,Europe/Paris,0
BASMOR-E,8169,Bas Mortier,47.51532,-0.474483,0,Europe/Paris,1
BASMORTI,7483,Bas Mortier,47.515371,-0.474625,0,Europe/Paris,0
BAUDON,289578,Baudon,47.539386,-0.57931,0,Europe/Paris,0
BAUDON-E,732813,Baudon,47.539292,-0.579389,0,Europe/Paris,0
BAUDRA-E,11299,Baudrairie,47.437712,-0.5067160000000001,0,Europe/Paris,1
BAUDRAI,19950,Baudrairie,47.437909,-0.507103,0,Europe/Paris,1
BAUNBR-E,58353,Château Briançon,47.503388,-0.351694,0,Europe/Paris,0
BAUNBRIA,109894,Château Briançon,47.503481,-0.351515,0,Europe/Paris,0
BAUNCE-E,928925,Bauné Centre,47.499368,-0.318324,0,Europe/Paris,0
BAUNCENT,353041,Bauné Centre,47.499403,-0.318608,0,Europe/Paris,0
BBRANC-E,27533,Bellebranche,47.528251,-0.5283099999999999,0,Europe/Paris,1
BBRANCHE,22762,Bellebranche,47.528127,-0.528311,0,Europe/Paris,1
BEAUCOUZ,28687,Haute Roche,47.470313,-0.6251679999999999,0,Europe/Paris,0
BEAULI-E,12880,Beaulieu,47.495464,-0.43667,0,Europe/Paris,0
BEAULIEU,4126,Beaulieu,47.495526,-0.437026,0,Europe/Paris,0
BEAUMAN,27618,Beaumanoir,47.451543,-0.5105229999999999,0,Europe/Paris,0
BEAUM-E,3588,Beaumanoir,47.451305,-0.510725,0,Europe/Paris,0
BEAURE-E,6393,Beaurepaire,47.474004,-0.559487,0,Europe/Paris,0
BEAUREPA,15816,Beaurepaire,47.473985,-0.559654,0,Europe/Paris,0
BEAUVA-E,11101,Beauval,47.451682,-0.551264,0,Europe/Paris,1
BEAUVAL,9892,Beauval,47.451403,-0.5504289999999999,0,Europe/Paris,0
BECKE,58108,Becker,47.538835,-0.622005,0,Europe/Paris,1
BECK-E,67197,Becker,47.538824,-0.622184,0,Europe/Paris,1
BEDAUD-E,5506,Bedaudière,47.501358,-0.393321,0,Europe/Paris,0
BEDAUDIE,26883,Bedaudière,47.501437,-0.394023,0,Europe/Paris,0
BEDIER,16246,Bédier,47.450112,-0.55265,0,Europe/Paris,0
BEDIER-E,14067,Bédier,47.449912,-0.5527609999999999,0,Europe/Paris,1
BELAIR,17130,Bel Air,47.529838,-0.606973,0,Europe/Paris,1
BELAIR-E,15243,Bel Air,47.529907,-0.607303,0,Europe/Paris,1
BELLAN-E,32424,Bellangerie,47.482367,-0.684407,0,Europe/Paris,0
BELLANGE,8582,Bellangerie,47.482203,-0.684891,0,Europe/Paris,0
BELLVUTR,30214,Bellevue,47.448196,-0.506884,0,Europe/Paris,1
BELNOUE,672416,Bellenoue,47.4206,-0.300998,0,Europe/Paris,0
BELOEI-E,15961,Bel Oeil,47.427039,-0.556771,0,Europe/Paris,0
BELOEIL,7658,Bel Oeil,47.426686,-0.556662,0,Europe/Paris,0
BELPOU-E,21861,Belle Poule,47.428427,-0.5277539999999999,0,Europe/Paris,0
BELPOULE,21306,Belle Poule,47.427888,-0.527154,0,Europe/Paris,0
BELVTR-E,29169,Bellevue,47.44785,-0.507966,0,Europe/Paris,1
BENE,3624,Béné,47.541165,-0.60963,0,Europe/Paris,1
BENE-E,27645,Béné,47.54112,-0.609456,0,Europe/Paris,1
BESNARDI,96684,Besnardières,47.479947,-0.544172,0,Europe/Paris,0
BEURRI-E,23326,Beurrière,47.497355,-0.58923,0,Europe/Paris,1
BEURRIER,21726,Beurrière,47.497569,-0.589541,0,Europe/Paris,1
BIAIS,889875,Biais,47.584722,-0.5393289999999999,0,Europe/Paris,0
BIAIS-E,841213,Biais,47.584779,-0.539434,0,Europe/Paris,0
BICHO.-E,991,Bichon,47.4793,-0.5646679999999999,0,Europe/Paris,0
BICHON.,7036,Bichon,47.479329,-0.564851,0,Europe/Paris,0
BLANDEAU,7587,Blandeau,47.457523,-0.543312,0,Europe/Paris,1
BLANDE-E,2217,Blandeau,47.457386,-0.5432169999999999,0,Europe/Paris,1
BLERIO-E,3197,Blériot,47.486142,-0.563437,0,Europe/Paris,0
BLERIOT,22166,Blériot,47.485973,-0.563643,0,Europe/Paris,0
BLITOU-E,8054,Blitourne,47.52741,-0.434068,0,Europe/Paris,0
BLITOURN,8555,Blitourne,47.527103,-0.434297,0,Europe/Paris,0
BMOTTE,25850,Belle Motte,47.531091,-0.516575,0,Europe/Paris,1
BMOTTE-E,11002,Belle Motte,47.530981,-0.516524,0,Europe/Paris,0
BODINI-E,298774,Bodinière,47.58542,-0.447127,0,Europe/Paris,0
BODINIER,906273,Bodinière,47.585471,-0.447278,0,Europe/Paris,0
BOHABRAI,38658,Route de Brain,47.421453,-0.39931,0,Europe/Paris,0
BOHABR-E,377290,Route de Brain,47.421277,-0.399125,0,Europe/Paris,0
BOHACE-E,374732,La Cendreuse,47.422362,-0.385119,0,Europe/Paris,0
BOHACEND,953348,La Cendreuse,47.422421,-0.384953,0,Europe/Paris,0
BOHASA-E,429073,Chemin Salette,47.424622,-0.388671,0,Europe/Paris,0
BOHASALE,300213,Chemin Salette,47.424705,-0.388915,0,Europe/Paris,0
BOIRES,904270,Les Boires,47.413857,-0.296042,0,Europe/Paris,0
BOISABBE,1559,Bois L'Abbé,47.490304,-0.514225,0,Europe/Paris,1
BOISAB-E,2212,Bois L'Abbé,47.490362,-0.514024,0,Europe/Paris,1
BOISEP-E,617836,Bois d'Épinard,47.474442,-0.330299,0,Europe/Paris,0
BOISEPI2,142312,Bois d'Épinard,47.474589,-0.330259,0,Europe/Paris,0
BOISHO-E,277487,Bois de l'Hôpital,47.470435,-0.459277,0,Europe/Paris,0
BOISHOPI,778313,Bois de l'Hôpital,47.470542,-0.459278,0,Europe/Paris,0
BOISNERI,923534,Boisnerie,47.511524,-0.360042,0,Europe/Paris,0
BOISRA-E,4209,Boisramé,47.478256,-0.584697,0,Europe/Paris,1
BOISRAME,22086,Boisramé,47.478299,-0.584799,0,Europe/Paris,1
BONPLA-E,542285,Bonpland,47.514547,-0.590885,0,Europe/Paris,1
BONPLAND,204457,Bonpland,47.514589,-0.589588,0,Europe/Paris,1
BOREAU,22327,Boreau,47.475261,-0.546194,0,Europe/Paris,1
BOREAU-E,806695,Boreau,47.475299,-0.545847,0,Europe/Paris,0
BOSCH,10110,Bois Rinier,47.476582,-0.497989,0,Europe/Paris,0
BOSQUE-E,9680,Bosquet,47.409779,-0.524831,0,Europe/Paris,0
BOSQUET,13421,Bosquet,47.410024,-0.524358,0,Europe/Paris,0
BOUCHE-E,10804,Bouchemaine Centre,47.421642,-0.610533,0,Europe/Paris,1
BOUCHEM,9302,Bouchemaine Centre,47.421647,-0.610386,0,Europe/Paris,1
BOURG,25980,Bourg,47.590709,-0.555365,0,Europe/Paris,0
BOURG-E,14979,Bourg,47.590757,-0.555217,0,Europe/Paris,0
BOURGLAC,28777,Bourg la Croix,47.450806,-0.523737,0,Europe/Paris,0
BOURGL-E,178374,Bourg la Croix,47.45073,-0.5238159999999999,0,Europe/Paris,0
BOURJOLY,84254,Bourg Joly,47.408872,-0.313344,0,Europe/Paris,0
BOURRELI,385547,Bourrelière,47.381943,-0.564033,0,Europe/Paris,0
BOURSE,18560,Bourse,47.442828,-0.49544,0,Europe/Paris,0
BOURSE-E,19507,Bourse,47.442536,-0.495088,0,Europe/Paris,0
BOUTEI-E,117791,Bouteillerie,47.478836,-0.431989,0,Europe/Paris,0
BOUTEILL,602328,Bouteillerie,47.479017,-0.432242,0,Europe/Paris,0
BOUTHO-E,12112,Bouché Thomas,47.444585,-0.550262,0,Europe/Paris,1
BOUTHOMA,29965,Bouché Thomas,47.444822,-0.55001,0,Europe/Paris,1
BOUVET-E,30358,Bouvetteries,47.540582,-0.479736,0,Europe/Paris,0
BRAI8MAI,789925,Place du 8 Mai,47.446118,-0.412392,0,Europe/Paris,0
BRAI8M-E,562043,Place du 8 Mai,47.445998,-0.412363,0,Europe/Paris,0
BRAIBO-E,348073,Croix de Bois,47.449073,-0.425358,0,Europe/Paris,0
BRAIBOIS,551743,Croix de Bois,47.449156,-0.425423,0,Europe/Paris,0
BRAICO-E,837119,Croix Combeau,47.453695,-0.408351,0,Europe/Paris,0
BRAICOMB,699137,Croix Combeau,47.454293,-0.408484,0,Europe/Paris,0
BRAINA-E,364514,Crémaillère d'Argent,47.465282,-0.433265,0,Europe/Paris,0
BRAINARG,933848,Crémaillère d'Argent,47.465321,-0.433171,0,Europe/Paris,0
BRAINNAR,776186,Narcé,47.448874,-0.429982,0,Europe/Paris,0
BRAINN-E,145513,Narcé,47.448579,-0.431165,0,Europe/Paris,0
BRARDIER,974048,Brardière,47.582185,-0.494121,0,Europe/Paris,0
BRASSE-E,25269,Brassens,47.494884,-0.587235,0,Europe/Paris,1
BRASSENS,351,Brassens,47.494139,-0.586439,0,Europe/Paris,1
BREMON-E,25430,Gares Bremont,47.465979,-0.559296,0,Europe/Paris,1
BRETEA-E,89029,Breteau,47.573645,-0.437244,0,Europe/Paris,0
BRETEAU,22377,Breteau,47.573784,-0.437338,0,Europe/Paris,0
BRGPAI-E,12036,Bourg de Paille,47.474869,-0.6246660000000001,0,Europe/Paris,1
BRGPAILL,10958,Bourg de Paille,47.474358,-0.6249400000000001,0,Europe/Paris,1
BRIOLLAY,14848,Briollay Mairie,47.563792,-0.507695,0,Europe/Paris,0
BRIOLL-E,24952,Briollay Mairie,47.563886,-0.507378,0,Europe/Paris,0
BRISEP-E,3496,Brisepotière,47.479348,-0.527253,0,Europe/Paris,1
BRISEPOT,2222,Brisepotière,47.479537,-0.5272829999999999,0,Europe/Paris,1
BROCHONS,294849,Brochons,47.423642,-0.326535,0,Europe/Paris,0
BSOLEI-E,12061,Beau Soleil,47.426713,-0.72135,0,Europe/Paris,0
BSOLEIL,30366,Beau Soleil,47.426576,-0.721257,0,Europe/Paris,0
BUCHET-E,306514,Buchetière,47.559747,-0.428126,0,Europe/Paris,0
BUCHETIE,736317,Buchetière,47.559684,-0.428279,0,Europe/Paris,0
BUISBE-E,234869,Buissons Belles,47.447951,-0.421034,0,Europe/Paris,0
BUISBELL,40296,Buissons Belles,47.447964,-0.420631,0,Europe/Paris,0
BUISSO-E,5587,Buisson,47.441901,-0.48396,0,Europe/Paris,1
BUISSON,3856,Buisson,47.442039,-0.484633,0,Europe/Paris,1
BVALLE-E,29950,Basses Vallées,47.579055,-0.499698,0,Europe/Paris,0
BVALLEES,31943,Basses Vallées,47.579336,-0.499741,0,Europe/Paris,0
CALAIS,775835,Calais,47.461997,-0.432557,0,Europe/Paris,0
CAMELIAS,11696,Camélia,47.471293,-0.518956,0,Europe/Paris,1
CAMELI-E,10436,Camélia,47.471343,-0.519236,0,Europe/Paris,1
CAMLAC-E,1059,Lac de Maine Camping,47.457702,-0.597228,0,Europe/Paris,1
CAMLACMA,276,Lac de Maine Camping,47.458118,-0.596992,0,Europe/Paris,1
CAMPBO-E,13123,Bouchemaine Camping,47.419291,-0.611639,0,Europe/Paris,1
CAMPBOUC,11882,Bouchemaine Camping,47.419392,-0.611368,0,Europe/Paris,1
CAMPJU-E,996,Juigné Camping,47.537139,-0.616849,0,Europe/Paris,1
CAMPJUIG,7458,Juigné Camping,47.537566,-0.616886,0,Europe/Paris,0
CARCIT-E,8361,Carrefour St-Serge,47.487632,-0.543143,0,Europe/Paris,1
CARCITR,784,Carrefour St-Serge,47.487174,-0.543685,0,Europe/Paris,1
CARMET,9979,Jean Carmet,47.400373,-0.5433829999999999,0,Europe/Paris,1
CARMET-E,16860,Jean Carmet,47.400521,-0.54313,0,Europe/Paris,1
CARREA-E,19826,Carreaux,47.512066,-0.471417,0,Europe/Paris,1
CARREAUX,25276,Carreaux,47.512565,-0.471944,0,Europe/Paris,1
CCADEA,5701,Croix Cadeau,47.519948,-0.609453,0,Europe/Paris,0
CCADEA-E,3576,Croix Cadeau,47.520229,-0.609551,0,Europe/Paris,1
CCHEMI-E,30919,Croix de Cheminée,47.467526,-0.502874,0,Europe/Paris,0
CCHEMINE,30005,Croix de Cheminée,47.467701,-0.502996,0,Europe/Paris,0
CEEQUE-E,15981,Centre Équestre,47.459571,-0.484562,0,Europe/Paris,1
CEEQUEST,14512,Centre Équestre,47.45958,-0.484705,0,Europe/Paris,1
CESARG-E,23705,César Geoffray,47.458387,-0.545494,0,Europe/Paris,1
CESARGEO,66,César Geoffray,47.458645,-0.545934,0,Europe/Paris,1
CEZAN-E,16647,Cézanne,47.469635,-0.491936,0,Europe/Paris,1
CEZANNE,20935,Cézanne,47.469797,-0.491896,0,Europe/Paris,1
CHABLA-E,10390,Champs Blancs,47.517352,-0.475216,0,Europe/Paris,1
CHABLANC,9247,Champs Blancs,47.517229,-0.475263,0,Europe/Paris,1
CHADL-E,8514,Champdollant,47.556395,-0.561424,0,Europe/Paris,0
CHAERI-E,8276,Château Érigné,47.406391,-0.526012,0,Europe/Paris,0
CHAERIGN,7264,Château Érigné,47.406476,-0.525753,0,Europe/Paris,0
CHAGALL,409509,Chagall,47.560054,-0.677517,0,Europe/Paris,0
CHALOU-E,16972,Chalouère,47.481943,-0.536031,0,Europe/Paris,1
CHALOUER,16319,Chalouère,47.481349,-0.536775,0,Europe/Paris,0
CHAMAIRE,52310,Champ de l'Aire,47.437255,-0.6150139999999999,0,Europe/Paris,1
CHAMBO-E,22463,Champboureau,47.396673,-0.636717,0,Europe/Paris,0
CHAMBOUR,5924,Champboureau,47.396552,-0.636717,0,Europe/Paris,0
CHAMPD,30452,Champdollant,47.556722,-0.561433,0,Europe/Paris,0
CHANSONN,654132,Route de la Chansonnière,47.583595,-0.483435,0,Europe/Paris,0
CHANTOUR,20438,Chantourteau,47.406116,-0.623126,0,Europe/Paris,1
CHANZY,13887,Chanzy,47.460151,-0.557471,0,Europe/Paris,1
CHANZY-E,32089,Chanzy,47.460053,-0.557665,0,Europe/Paris,1
CHAPE,651257,Chapelles,47.468731,-0.382975,0,Europe/Paris,0
CHAPELLE,21227,Chapelles,47.46867,-0.382879,0,Europe/Paris,0
CHARNA-E,5036,Charnasserie,47.491866,-0.556585,0,Europe/Paris,1
CHARNASS,30008,Charnasserie,47.491974,-0.556883,0,Europe/Paris,1
CHARRUAU,994566,Charruau,47.372821,-0.509244,0,Europe/Paris,0
CHARRU-E,758914,Charruau,47.37271,-0.509213,0,Europe/Paris,0
CHATA-E,657686,Chataignier,47.545858,-0.649886,0,Europe/Paris,0
CHATAI,372480,Chataignier,47.545682,-0.649983,0,Europe/Paris,0
CHATELAI,23220,Châtelain,47.482844,-0.5147350000000001,0,Europe/Paris,1
CHATEL-E,24167,Châtelain,47.483169,-0.514182,0,Europe/Paris,1
CHATENAY,2146,Châtenay,47.48273,-0.521178,0,Europe/Paris,1
CHATEN-E,2767,Châtenay,47.482569,-0.52118,0,Europe/Paris,1
CHAU-E,268887,La Chauvelaie,47.436456,-0.584441,0,Europe/Paris,0
CHAUMI-E,12609,Chaumières,47.52444,-0.5233139999999999,0,Europe/Paris,1
CHAUMIER,12643,Chaumières,47.524116,-0.5233139999999999,0,Europe/Paris,1
CHAUVE,60539,La Chauvelaie,47.436533,-0.584372,0,Europe/Paris,0
CHBBEI-E,22139,Chapelle Belle-Beille,47.475463,-0.585993,0,Europe/Paris,1
CHBBEILL,21074,Chapelle Belle-Beille,47.475082,-0.586184,0,Europe/Paris,1
CHDARR,39215,Château,47.468772,-0.559284,0,Europe/Paris,1
CHDARR-E,31053,Château,47.469273,-0.560032,0,Europe/Paris,1
CHEMONGA,921683,Chemin de Mongazon,47.484652,-0.48484,0,Europe/Paris,0
CHENAIE,543770,Chenaie,47.547969,-0.474294,0,Europe/Paris,0
CHENAI-E,145360,Chenaie,47.548042,-0.474411,0,Europe/Paris,0
CHENERON,980954,Chêne Rond,47.395875,-0.536274,0,Europe/Paris,0
CHENOI-E,903926,Chemin Noir,47.529576,-0.59102,0,Europe/Paris,1
CHENOIR,74282,Chemin Noir,47.529411,-0.590817,0,Europe/Paris,1
CHENR-E,284422,Chêne Rond,47.39574,-0.536593,0,Europe/Paris,0
CHESNA-E,28622,La Chesnaie,47.437021,-0.524003,0,Europe/Paris,1
CHESNAIE,21405,La Chesnaie,47.437232,-0.524311,0,Europe/Paris,1
CHEVA-E,28793,Chevallerie,47.554723,-0.660973,0,Europe/Paris,0
CHEVAL,3108,Chevallerie,47.554584,-0.660923,0,Europe/Paris,0
CHEVRI-E,7832,Chevrière,47.423899,-0.609243,0,Europe/Paris,0
CHEVRIER,7016,Chevrière,47.423908,-0.6091,0,Europe/Paris,0
CHEVRO-E,440202,Lycée Chevrollier,47.453911,-0.557476,0,Europe/Paris,0
CHEVROLL,858266,Lycée Chevrollier,47.453824,-0.5573090000000001,0,Europe/Paris,0
CHMART-E,2510,Champ des Martyrs,47.49006,-0.5826249999999999,0,Europe/Paris,1
CHMARTYR,1237,Champ des Martyrs,47.489855,-0.583086,0,Europe/Paris,1
CHOUTEAU,22022,Chouteau,47.446256,-0.496856,0,Europe/Paris,1
CHOUTE-E,22740,Chouteau,47.446118,-0.496704,0,Europe/Paris,1
